recoil_energy,scintillation_light,ionization_charge,s1_s2_ratio,pulse_shape,position,time_of_event,particle_type
6.328001759233378,7.0417,5.9054,1.1924,0.6305,"{'x': np.float64(5.392584807215508), 'y': np.float64(-5.994450567926998), 'z': np.float64(-7.4844247844871115)}",2025-10-11T02:42:57.341579,Axion-like
2.5927392492467174,2.8125,1.7144,1.6405,0.4216,"{'x': np.float64(-8.537106260318666), 'y': np.float64(-4.8802102191999674), 'z': np.float64(7.77383071214501)}",2025-10-11T02:42:57.341579,Axion-like
8.406273356433907,9.3176,9.106,1.0232,0.5622,"{'x': np.float64(6.591901862076593), 'y': np.float64(-2.133016521025832), 'z': np.float64(-8.79436315259342)}",2025-10-11T02:42:57.341579,Axion-like
5.039597798892068,5.4826,3.7343,1.4682,0.4825,"{'x': np.float64(-8.574000474234978), 'y': np.float64(-4.676836742007023), 'z': np.float64(8.454941265835963)}",2025-10-11T02:42:57.341579,Axion-like
5.516923223171676,6.4496,4.1075,1.5702,0.438,"{'x': np.float64(-1.1049625422965228), 'y': np.float64(2.5452739293374194), 'z': np.float64(-5.0861034330240384)}",2025-10-11T02:42:57.341579,Axion-like
2.0985169121458367,1.8525,1.3896,1.3331,0.4927,"{'x': np.float64(-1.8535642598351494), 'y': np.float64(0.5385919074442889), 'z': np.float64(5.915522209506429)}",2025-10-11T02:42:57.341579,Background
2.9033036690953655,2.4489,3.1783,0.7705,0.4554,"{'x': np.float64(-6.577453241367797), 'y': np.float64(-5.011726329726911), 'z': np.float64(-7.350113940645906)}",2025-10-11T02:42:57.341579,Background
5.30782759350082,5.0444,5.5678,0.906,0.55,"{'x': np.float64(-7.08665585367214), 'y': np.float64(-5.209895813524441), 'z': np.float64(7.5901465533268855)}",2025-10-11T02:42:57.341579,WIMP-like
7.728484525526674,8.0494,6.2298,1.2921,0.5201,"{'x': np.float64(-0.21637359643266407), 'y': np.float64(-9.964618411109079), 'z': np.float64(-0.9547076202503995)}",2025-10-11T02:42:57.341579,WIMP-like
9.048882434901895,8.989,9.6731,0.9293,0.5963,"{'x': np.float64(-7.377596655219339), 'y': np.float64(-9.687220412661205), 'z': np.float64(6.344413686179948)}",2025-10-11T02:42:57.341579,Background
4.131326321369111,3.7639,3.5461,1.0614,0.5874,"{'x': np.float64(6.753356414840667), 'y': np.float64(-7.886878035208998), 'z': np.float64(5.506309165997772)}",2025-10-11T02:42:57.341579,Background
2.4540945259021907,2.3322,2.0562,1.1342,0.4367,"{'x': np.float64(-8.428227285717306), 'y': np.float64(3.316766531756887), 'z': np.float64(-5.039164657147321)}",2025-10-11T02:42:57.341579,WIMP-like
6.360874209491469,6.3775,6.9413,0.9188,0.3684,"{'x': np.float64(9.231679987870557), 'y': np.float64(8.469818925783247), 'z': np.float64(6.7792008857100114)}",2025-10-11T02:42:57.341579,Background
4.910777290328817,4.6303,5.1139,0.9054,0.5235,"{'x': np.float64(0.42696144610454745), 'y': np.float64(-7.952888121651358), 'z': np.float64(1.7097805523439984)}",2025-10-11T02:42:57.341579,Background
5.812451474916547,6.4905,5.8846,1.103,0.6515,"{'x': np.float64(4.706701744107292), 'y': np.float64(-4.057227660257641), 'z': np.float64(-5.1648049249797285)}",2025-10-11T02:42:57.341579,Background
2.0487146254447492,2.2892,2.2811,1.0035,0.2907,"{'x': np.float64(4.420355198806856), 'y': np.float64(3.9512996785670893), 'z': np.float64(-8.997194567902767)}",2025-10-11T02:42:57.341579,Axion-like
4.683891791023053,5.3799,4.6648,1.1533,0.5879,"{'x': np.float64(3.297122460939182), 'y': np.float64(7.595634314602165), 'z': np.float64(9.790813037700858)}",2025-10-11T02:42:57.341579,Background
2.379777151789081,2.5635,2.3395,1.0957,0.4619,"{'x': np.float64(6.420231497511665), 'y': np.float64(8.502731436012926), 'z': np.float64(1.7223701478495563)}",2025-10-11T02:42:57.341579,WIMP-like
3.9162512757370846,4.1843,3.7268,1.1227,0.4415,"{'x': np.float64(1.7199853972502215), 'y': np.float64(-9.418725096254715), 'z': np.float64(-0.7414149893488737)}",2025-10-11T02:42:57.341579,Axion-like
6.918253984340837,6.0332,6.8475,0.8811,0.5642,"{'x': np.float64(-8.885666694168906), 'y': np.float64(-0.051954707182986226), 'z': np.float64(-5.3357076029978145)}",2025-10-11T02:42:57.342579,WIMP-like
3.254558670753864,3.6712,,1.0921,0.4588,"{'x': np.float64(-5.0632641398682), 'y': np.float64(4.909034800283962), 'z': np.float64(9.251203446063677)}",2025-10-11T02:42:57.342579,Background
4.002664578410468,4.1791,4.2124,0.9921,0.5289,"{'x': np.float64(4.765372429501554), 'y': np.float64(5.677168625817561), 'z': np.float64(-4.671682876273387)}",2025-10-11T02:42:57.342579,Axion-like
7.825446077606162,7.9613,4.6942,1.696,0.6559,"{'x': np.float64(9.034727726905398), 'y': np.float64(-2.167043608667594), 'z': np.float64(7.093589970590465)}",2025-10-11T02:42:57.342579,Axion-like
10.307011763896758,10.7523,10.1774,1.0565,0.4896,"{'x': np.float64(-0.16617958832174295), 'y': np.float64(-1.3927014005113687), 'z': np.float64(3.6438532137994972)}",2025-10-11T02:42:57.342579,Background
7.753320002355859,7.0057,6.1636,1.1366,0.572,"{'x': np.float64(-3.6990307224827434), 'y': np.float64(7.8144020523680595), 'z': np.float64(-9.844212422532053)}",2025-10-11T02:42:57.342579,Axion-like
6.112520750554747,7.1429,5.1569,1.3851,0.5135,"{'x': np.float64(7.090654617018011), 'y': np.float64(-1.49555585000628), 'z': np.float64(1.8810294407001908)}",2025-10-11T02:42:57.342579,WIMP-like
3.2656214155668315,2.8717,3.5315,0.8132,0.4293,"{'x': np.float64(7.562437411819872), 'y': np.float64(-1.2247609401971804), 'z': np.float64(1.8275734985260979)}",2025-10-11T02:42:57.342579,Background
2.9885359421595665,2.7527,3.0995,0.8881,0.5009,"{'x': np.float64(-9.537976850342009), 'y': np.float64(5.16745491674464), 'z': np.float64(-5.477658393094416)}",2025-10-11T02:42:57.342579,WIMP-like
5.588293940360747,4.9489,5.8187,0.8505,0.3294,"{'x': np.float64(-3.9890690272981306), 'y': np.float64(1.5507628175862447), 'z': np.float64(2.1556153199875627)}",2025-10-11T02:42:57.342579,Axion-like
4.031105656374563,4.1744,3.1996,1.3047,0.5167,"{'x': np.float64(-6.627056704201221), 'y': np.float64(2.626582334414735), 'z': np.float64(9.07390172998889)}",2025-10-11T02:42:57.342579,Axion-like
9.880006840438286,11.8434,7.1637,1.6532,0.591,"{'x': np.float64(2.811911507660641), 'y': np.float64(-2.974900313121953), 'z': np.float64(9.671856144627114)}",2025-10-11T02:42:57.342579,WIMP-like
5.566294720361756,6.2272,5.2098,1.1953,0.479,"{'x': np.float64(-5.905162575690513), 'y': np.float64(3.2206451263267866), 'z': np.float64(-1.5679038553084457)}",2025-10-11T02:42:57.342579,Axion-like
6.718898811975293,7.5604,6.1445,1.2304,0.5927,"{'x': np.float64(-7.551487835633484), 'y': np.float64(4.36798215089863), 'z': np.float64(2.4810064875960407)}",2025-10-11T02:42:57.342579,WIMP-like
7.244957717919643,6.9159,5.7294,1.2071,0.5328,"{'x': np.float64(-6.35839791002762), 'y': np.float64(-8.41865825848327), 'z': np.float64(-6.317732530930151)}",2025-10-11T02:42:57.342579,WIMP-like
4.144795357480505,4.1811,2.8698,1.457,0.6061,"{'x': np.float64(2.468960962068163), 'y': np.float64(4.163569886241758), 'z': np.float64(-0.6601224326656521)}",2025-10-11T02:42:57.342579,Background
8.6801707309185,9.7965,5.3368,1.8356,0.5704,"{'x': np.float64(-2.712608604181133), 'y': np.float64(9.731473804656424), 'z': np.float64(2.431182344845581)}",2025-10-11T02:42:57.342579,Axion-like
1.6280748198769666,1.7832,1.0825,1.6473,0.5874,"{'x': np.float64(-0.2625117744586589), 'y': np.float64(6.972623340401572), 'z': np.float64(3.7318105185652435)}",2025-10-11T02:42:57.342579,Background
,5.3084,3.457,1.5355,0.4463,"{'x': np.float64(-8.75935815225117), 'y': np.float64(4.108788073771967), 'z': np.float64(-8.955242803414752)}",2025-10-11T02:42:57.342579,Axion-like
5.923628868270792,6.281,,0.9772,0.4103,"{'x': np.float64(-4.130124228551497), 'y': np.float64(-1.1742447084140846), 'z': np.float64(4.779385390204604)}",2025-10-11T02:42:57.342579,WIMP-like
5.102695301341549,4.6433,4.1931,1.1074,0.4514,"{'x': np.float64(-5.250013788876505), 'y': np.float64(1.6418961458821713), 'z': np.float64(3.0682291713407395)}",2025-10-11T02:42:57.342579,WIMP-like
1.600673469482158,1.7486,,1.1399,0.591,"{'x': np.float64(-8.3723346397791), 'y': np.float64(0.6145579865341766), 'z': np.float64(-0.7825885061494695)}",2025-10-11T02:42:57.342579,WIMP-like
7.0857667138003695,7.8393,5.479,1.4308,0.4996,"{'x': np.float64(2.7858181429752964), 'y': np.float64(0.45310907449355753), 'z': np.float64(-1.6372667314249547)}",2025-10-11T02:42:57.342579,WIMP-like
5.578183006869607,6.6508,,1.2982,0.5923,"{'x': np.float64(-4.010331029101232), 'y': np.float64(-1.2318059422652095), 'z': np.float64(5.975665684224049)}",2025-10-11T02:42:57.342579,WIMP-like
4.2965462391642,4.221,3.9903,1.0578,0.4068,"{'x': np.float64(-1.5844936385526722), 'y': np.float64(1.18511675792368), 'z': np.float64(3.070239041700729)}",2025-10-11T02:42:57.342579,Axion-like
4.102435428164406,3.7394,3.0562,1.2235,0.6537,"{'x': np.float64(4.719534510698832), 'y': np.float64(-7.544324623930532), 'z': np.float64(3.237775196531281)}",2025-10-11T02:42:57.342579,WIMP-like
4.208582443886016,3.5162,2.5497,1.3791,0.6114,"{'x': np.float64(-7.003428394151765), 'y': np.float64(-9.183374821094588), 'z': np.float64(-4.607988276197663)}",2025-10-11T02:42:57.342579,WIMP-like
,2.4553,2.3192,1.0587,0.4355,"{'x': np.float64(3.1468517892569086), 'y': np.float64(8.292422690282045), 'z': np.float64(-5.532463420986837)}",2025-10-11T02:42:57.342579,Background
2.947230604017235,3.0127,2.3412,1.2868,0.4301,"{'x': np.float64(8.236129881168821), 'y': np.float64(-7.225034005384274), 'z': np.float64(7.1214666105122255)}",2025-10-11T02:42:57.342579,Background
6.855034123478533,6.7887,5.2451,1.2943,0.4515,"{'x': np.float64(1.2169418227606688), 'y': np.float64(6.745091891793912), 'z': np.float64(-6.775676613624095)}",2025-10-11T02:42:57.342579,Background
2.8493978437983607,3.1842,2.7702,1.1494,0.5505,"{'x': np.float64(8.477691841523644), 'y': np.float64(9.312134440800005), 'z': np.float64(-9.447201599469778)}",2025-10-11T02:42:57.342579,WIMP-like
5.37624203824904,6.2405,5.5612,1.1221,0.4925,"{'x': np.float64(-9.087310455691517), 'y': np.float64(9.297590337223752), 'z': np.float64(7.9935364576299115)}",2025-10-11T02:42:57.342579,Axion-like
5.2301783404443425,5.9848,4.1642,1.4372,0.4132,"{'x': np.float64(-9.333430500577983), 'y': np.float64(-5.715730778314077), 'z': np.float64(8.909993707588285)}",2025-10-11T02:42:57.342579,Axion-like
2.6778832296229194,2.5745,2.0398,1.2622,0.5092,"{'x': np.float64(4.752220037143509), 'y': np.float64(2.195955513592958), 'z': np.float64(-4.415403940770508)}",2025-10-11T02:42:57.342579,Background
3.542167765343751,3.251,2.3856,1.3627,0.3622,"{'x': np.float64(-7.253013363535922), 'y': np.float64(-9.823596194018666), 'z': np.float64(-3.2258656369005445)}",2025-10-11T02:42:57.342579,Axion-like
6.8931376309416335,7.8202,5.2724,1.4833,0.592,"{'x': np.float64(-3.604894046062168), 'y': np.float64(4.8126365969045395), 'z': np.float64(2.8954888828850116)}",2025-10-11T02:42:57.342579,WIMP-like
7.51128470871302,8.5917,5.7041,1.5062,0.4487,"{'x': np.float64(-6.2232351151613035), 'y': np.float64(-7.224149362920686), 'z': np.float64(-4.316683847004987)}",2025-10-11T02:42:57.343578,Background
7.843586079814263,7.0456,4.9706,1.4175,0.435,"{'x': np.float64(3.386166844269681), 'y': np.float64(-2.803840748655711), 'z': np.float64(-1.3373702271118155)}",2025-10-11T02:42:57.343578,WIMP-like
11.431009842240508,12.2924,,1.0073,0.4594,"{'x': np.float64(-3.9181786458458046), 'y': np.float64(-1.5816661373948158), 'z': np.float64(6.581732984161693)}",2025-10-11T02:42:57.343578,Background
6.311072509061053,7.3265,4.6114,1.5888,0.5489,"{'x': np.float64(-8.030217119289883), 'y': np.float64(-9.060637223471382), 'z': np.float64(-0.3054442363424137)}",2025-10-11T02:42:57.343578,Background
9.496893519269106,10.2138,9.6751,1.0557,0.6563,"{'x': np.float64(0.5526452910939739), 'y': np.float64(8.694023433393795), 'z': np.float64(8.6953175466851)}",2025-10-11T02:42:57.343578,WIMP-like
5.028322325470009,4.123,4.8052,0.858,0.3907,"{'x': np.float64(-5.88822267929573), 'y': np.float64(3.549536230188508), 'z': np.float64(-9.27460212633439)}",2025-10-11T02:42:57.343578,WIMP-like
6.699924622511241,6.852,6.8837,0.9954,0.4278,"{'x': np.float64(3.1166166271479394), 'y': np.float64(7.666893489054033), 'z': np.float64(-4.201856711005223)}",2025-10-11T02:42:57.343578,Background
5.850367534362175,5.1706,6.0147,0.8597,0.4175,"{'x': np.float64(2.975730261757011), 'y': np.float64(-4.0579214351446495), 'z': np.float64(-4.614403531551341)}",2025-10-11T02:42:57.343578,Axion-like
5.885787944241865,6.4611,5.6956,1.1344,0.4208,"{'x': np.float64(3.2347069580984105), 'y': np.float64(2.5799901809801025), 'z': np.float64(-2.8189102016588885)}",2025-10-11T02:42:57.343578,Axion-like
,4.6769,4.0422,1.157,0.3509,"{'x': np.float64(-2.9847142063900804), 'y': np.float64(-8.087359608040675), 'z': np.float64(0.800899489546584)}",2025-10-11T02:42:57.343578,Background
5.465514606102792,6.164,4.7875,1.2875,0.49,"{'x': np.float64(5.5600387675239045), 'y': np.float64(-2.321053870154415), 'z': np.float64(5.3840402228951145)}",2025-10-11T02:42:57.343578,WIMP-like
5.050063376043608,4.8214,4.389,1.0985,0.4341,"{'x': np.float64(-4.173354494481078), 'y': np.float64(5.570652838990339), 'z': np.float64(-0.469063881265285)}",2025-10-11T02:42:57.343578,Axion-like
5.4566740381239764,6.5191,3.3432,1.9499,0.6186,"{'x': np.float64(0.620589213424072), 'y': np.float64(7.168985623874594), 'z': np.float64(-6.404337930840636)}",2025-10-11T02:42:57.343578,WIMP-like
4.160455394136283,3.3984,3.0733,1.1058,0.7214,"{'x': np.float64(-9.55755379579121), 'y': np.float64(8.64815335228905), 'z': np.float64(-1.4532098931600768)}",2025-10-11T02:42:57.343578,Axion-like
3.698270137512468,3.2396,2.7656,1.1714,0.5561,"{'x': np.float64(0.2546536706652791), 'y': np.float64(9.072541196000625), 'z': np.float64(5.75757806934641)}",2025-10-11T02:42:57.343578,Background
2.371833535866426,2.0379,2.0056,1.0161,0.5214,"{'x': np.float64(-0.596485668556463), 'y': np.float64(-3.0179521959558357), 'z': np.float64(2.5711538408057315)}",2025-10-11T02:42:57.343578,Axion-like
5.523737988761786,5.366,4.2189,1.2719,0.5003,"{'x': np.float64(0.5260566800165645), 'y': np.float64(-6.704018727659731), 'z': np.float64(4.669003515918996)}",2025-10-11T02:42:57.343578,WIMP-like
4.194417813985986,3.6846,3.5106,1.0496,0.4615,"{'x': np.float64(-2.6417934070594544), 'y': np.float64(3.0879792488791775), 'z': np.float64(-1.005656559016872)}",2025-10-11T02:42:57.343578,Axion-like
2.1239402122689865,2.0485,2.0461,1.0012,0.5252,"{'x': np.float64(-7.330620066278346), 'y': np.float64(6.4605036901550115), 'z': np.float64(-2.398255832664205)}",2025-10-11T02:42:57.343578,Background
3.5843785018229086,3.0329,3.4057,0.8905,0.4906,"{'x': np.float64(9.295373586434074), 'y': np.float64(-8.52837777941637), 'z': np.float64(5.435161239912972)}",2025-10-11T02:42:57.343578,Background
2.171758378272256,1.9754,1.9903,0.9926,0.5197,"{'x': np.float64(6.340944372433015), 'y': np.float64(-9.826097828329951), 'z': np.float64(-4.524524073120069)}",2025-10-11T02:42:57.343578,Background
,8.1349,7.4051,1.0986,0.5943,"{'x': np.float64(0.8653606199413506), 'y': np.float64(5.7672213154430825), 'z': np.float64(-9.000100409045961)}",2025-10-11T02:42:57.343578,Background
3.783907869147969,4.2517,3.0721,1.384,0.466,"{'x': np.float64(3.4347556460197737), 'y': np.float64(9.20043990901949), 'z': np.float64(8.792788025408399)}",2025-10-11T02:42:57.343578,Axion-like
4.576634423245184,4.2513,4.9377,0.861,0.5319,"{'x': np.float64(4.362934648709141), 'y': np.float64(8.246529373742398), 'z': np.float64(-9.500453072177201)}",2025-10-11T02:42:57.343578,Axion-like
3.8302875480902037,3.8188,3.1171,1.2251,0.4726,"{'x': np.float64(-4.661132479266503), 'y': np.float64(-7.748775860758304), 'z': np.float64(-7.630073025514257)}",2025-10-11T02:42:57.343578,WIMP-like
5.9732509848809725,4.9204,5.561,0.8848,0.5281,"{'x': np.float64(6.834402026593018), 'y': np.float64(0.07750976961700928), 'z': np.float64(-7.428534632286448)}",2025-10-11T02:42:57.343578,Background
4.109172420490055,3.6442,4.1329,0.8817,0.4277,"{'x': np.float64(7.170161361871898), 'y': np.float64(-7.894552429693511), 'z': np.float64(6.931298581117577)}",2025-10-11T02:42:57.343578,Background
6.24855403840917,5.8741,6.7965,0.8643,0.4461,"{'x': np.float64(8.7957976089162), 'y': np.float64(-8.280972739844021), 'z': np.float64(-2.471697620327003)}",2025-10-11T02:42:57.343578,Axion-like
10.727592740190621,8.6372,,1.0367,0.7042,"{'x': np.float64(-8.125972905884684), 'y': np.float64(0.8577169312732753), 'z': np.float64(-2.6577889222359596)}",2025-10-11T02:42:57.343578,WIMP-like
6.4209502687757265,6.0571,4.692,1.2909,0.6234,"{'x': np.float64(-5.833043300731038), 'y': np.float64(-2.811650870868929), 'z': np.float64(2.6852510132478926)}",2025-10-11T02:42:57.343578,Background
2.272698090094793,2.424,1.8489,1.3111,0.4489,"{'x': np.float64(1.5440850812124456), 'y': np.float64(-7.551267072842098), 'z': np.float64(7.141179421239762)}",2025-10-11T02:42:57.343578,Background
8.283718748441409,7.3224,9.0088,0.8128,0.4357,"{'x': np.float64(7.529115970753914), 'y': np.float64(-9.92124082522164), 'z': np.float64(-8.47336207156454)}",2025-10-11T02:42:57.343578,Background
5.525566781332706,5.0271,5.2279,0.9616,0.488,"{'x': np.float64(9.257052369452193), 'y': np.float64(6.919556896436635), 'z': np.float64(-9.564802306657928)}",2025-10-11T02:42:57.343578,Axion-like
4.21667906349061,4.8947,2.6556,1.8432,0.4969,"{'x': np.float64(-5.005961658817986), 'y': np.float64(-8.048101213788954), 'z': np.float64(4.328462793857204)}",2025-10-11T02:42:57.343578,WIMP-like
4.222062052660773,4.8437,3.4036,1.4231,0.3658,"{'x': np.float64(5.206487882970357), 'y': np.float64(4.376947072849191), 'z': np.float64(8.713908831594523)}",2025-10-11T02:42:57.343578,WIMP-like
4.906922667212719,4.1114,3.7201,1.1052,0.5473,"{'x': np.float64(-1.9007215584137516), 'y': np.float64(0.7885705700893748), 'z': np.float64(-7.929112970128136)}",2025-10-11T02:42:57.343578,WIMP-like
9.669385620779257,7.884,7.5609,1.0427,0.5662,"{'x': np.float64(-2.815131988215942), 'y': np.float64(8.797844829263518), 'z': np.float64(9.27346994299251)}",2025-10-11T02:42:57.343578,WIMP-like
5.701670050579364,4.8264,4.0857,1.1813,0.537,"{'x': np.float64(1.7432256227706429), 'y': np.float64(0.6705185477955453), 'z': np.float64(-0.6982814015533094)}",2025-10-11T02:42:57.344721,WIMP-like
2.1147890420885984,1.9297,1.1871,1.6256,0.577,"{'x': np.float64(2.091545302290964), 'y': np.float64(-1.4995435178462984), 'z': np.float64(-8.608877459320151)}",2025-10-11T02:42:57.344721,Background
10.69414815349003,11.2131,,1.6504,0.4792,"{'x': np.float64(0.970273881199839), 'y': np.float64(7.011207909108048), 'z': np.float64(-3.176352013604382)}",2025-10-11T02:42:57.344721,Axion-like
5.461834734961956,4.4409,5.3589,0.8287,0.4187,"{'x': np.float64(6.27035707679304), 'y': np.float64(-0.2934789425376856), 'z': np.float64(-6.633059824133345)}",2025-10-11T02:42:57.344721,WIMP-like
6.135601690232461,6.0349,6.4656,0.9334,0.457,"{'x': np.float64(8.99665494476151), 'y': np.float64(-8.109935286140876), 'z': np.float64(-1.2575951314376717)}",2025-10-11T02:42:57.344721,WIMP-like
5.295663282152274,5.6375,4.0587,1.389,0.5373,"{'x': np.float64(6.341982115741786), 'y': np.float64(-1.9962698470096214), 'z': np.float64(-3.733185001334971)}",2025-10-11T02:42:57.344721,WIMP-like
